회사명,직무명,링크
한일식품㈜,"한일식품(주) 충주공장 자재관리, 물류관리 정규직 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45498137?rPageCode=SL&logpath=21&sn=6
협성산업,"결원 인원에 대한 인원충원(영업,자재관리자)",https://www.jobkorea.co.kr/Recruit/GI_Read/45498093?rPageCode=SL&logpath=21&sn=6
비타리움,호주건강기능식품 비타리움 본사 신입/경력사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45498067?rPageCode=SL&logpath=21&sn=6
㈜삼탑엔지니어링,㈜삼탑엔지니어링 각 부문 공개 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45497944?rPageCode=SL&logpath=21&sn=6
㈜와이드링커스,[Wide Linkers] Logistics Manager 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45497928?rPageCode=SL&logpath=21&sn=6
㈜신우특수강,스테인리스 스크랩 구매 영업 담당자 채용 (경력 3년 이상),https://www.jobkorea.co.kr/Recruit/GI_Read/45497800?rPageCode=SL&logpath=21&sn=6
삼성전자㈜,2024년 하반기 3급 신입사원 채용 (DS부문),https://www.jobkorea.co.kr/Recruit/GI_Read/45497740?rPageCode=SL&logpath=21&sn=6
㈜주연테크,"(주)주연테크 컴퓨터, 가전제품 중국 상품기획/소싱 직원 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45497731?rPageCode=SL&logpath=21&sn=6
㈜동화엠피에스,리빙올데이 온라인 사업부 자재물류 및 패킹업무담당 직원 모집합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45497549?rPageCode=SL&logpath=21&sn=6
㈜제로더,병원 구매물류 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45497436?rPageCode=SL&logpath=21&sn=6
㈜일로,물류센타 화주 담당업무 / EMP프로그램 운용 / 파스토 풀필먼트 시스템 운영/ 끈기와 배포 있으신 분을 찾습니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45497339?rPageCode=SL&logpath=21&sn=6
㈜리뉴메디칼,[정규직] 물류팀 신입 및 경력자 채용 공고 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45497265?rPageCode=SL&logpath=21&sn=6
에코트로닉스㈜,중국어 가능한 신입 구매 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45497245?rPageCode=SL&logpath=21&sn=6
㈜정육각,[정육각] 김포공장 자재반 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45497104?rPageCode=SL&logpath=21&sn=6
㈜우림에프엠지홀딩스,[우림FMG] 시계 A/S 관리 및 재고관리 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45497056?rPageCode=SL&logpath=21&sn=6
태일테크,[신입/경력] 사무관리 및 자재 구매 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45496994?rPageCode=SL&logpath=21&sn=6
에스케이오션플랜트㈜,SCM혁신팀 경력사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45496955?rPageCode=SL&logpath=21&sn=6
유니온화성㈜,"[신입/경력] 구매관리, 생산직(단순포장) - 부문별 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45496840?rPageCode=SL&logpath=21&sn=6
㈜아이비김영,[메가스터디 교육그룹] 김영편입 평생학습사업본부 출판사업실 교재운영팀 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45496870?rPageCode=SL&logpath=21&sn=6
㈜진진에프엔비,식품제조업체 단순업무(생산보조) 해주실 알바분 구합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45496827?rPageCode=SL&logpath=21&sn=6
㈜제이피이엔씨,충남 공주시 탄천면 덕지리 창고 자재 관리 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45496733?rPageCode=SL&logpath=21&sn=6
디케이㈜,평동공장 구매관리 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45496666?rPageCode=SL&logpath=21&sn=6
리베이션,[친환경 R&D기업] 개발구매 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45496596?rPageCode=SL&logpath=21&sn=6
수유상사,국내구매 및 물류,https://www.jobkorea.co.kr/Recruit/GI_Read/45496464?rPageCode=SL&logpath=21&sn=6
파워큐브세미㈜,[경력] 반도체 생산관리(SCM)직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45496451?rPageCode=SL&logpath=21&sn=6
㈜바른길,"주간 단순 적재업무 기본급 300 이상 잔업, 특근, 파트수당 별도 지급",https://www.jobkorea.co.kr/Recruit/GI_Read/45496449?rPageCode=SL&logpath=21&sn=6
㈜품,물류지원 충원,https://www.jobkorea.co.kr/Recruit/GI_Read/45496422?rPageCode=SL&logpath=21&sn=6
㈜남정아이앤티,"의류부자재 선도기업(단추 외) - 외주구매 및 생산관리(신입,경력)",https://www.jobkorea.co.kr/Recruit/GI_Read/45496343?rPageCode=SL&logpath=21&sn=6
농협네트웍스,2024년도 하반기 농협네트웍스 신규직원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45466552?rPageCode=SL&logpath=21&sn=6
㈜송운사,총무/자재관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45496263?rPageCode=SL&logpath=21&sn=6
하나제약㈜,하나제약㈜ 각 부문 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45493164?rPageCode=SL&logpath=21&sn=6
BGF푸드,상시 인재 POOL - 구매관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45496162?rPageCode=SL&logpath=21&sn=6
BGF푸드,상시 인재 POOL - 공무지원,https://www.jobkorea.co.kr/Recruit/GI_Read/45496156?rPageCode=SL&logpath=21&sn=6
BGF푸드,상시 인재 POOL - 상품기획,https://www.jobkorea.co.kr/Recruit/GI_Read/45496149?rPageCode=SL&logpath=21&sn=6
BGF푸드,상시 인재 POOL - 생산관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45496144?rPageCode=SL&logpath=21&sn=6
BGF푸드,상시 인재 POOL - 자재관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45496140?rPageCode=SL&logpath=21&sn=6
BGF푸드,상시 인재 POOL - 제조혁신TF,https://www.jobkorea.co.kr/Recruit/GI_Read/45496135?rPageCode=SL&logpath=21&sn=6
BGF푸드,상시 인재 POOL - 경영관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45496122?rPageCode=SL&logpath=21&sn=6
BGF푸드,상시 인재 POOL - 재무회계,https://www.jobkorea.co.kr/Recruit/GI_Read/45496114?rPageCode=SL&logpath=21&sn=6
BGF푸드,상시 인재 POOL,https://www.jobkorea.co.kr/Recruit/GI_Read/45496107?rPageCode=SL&logpath=21&sn=6
이스터너생명과학㈜,화장품 물류팀 경력사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45496057?rPageCode=SL&logpath=21&sn=6
㈜뷰티인사이드,화장품 물류팀 채용 [입.출고 및 자재관리 ],https://www.jobkorea.co.kr/Recruit/GI_Read/45495958?rPageCode=SL&logpath=21&sn=6
㈜피에스피,이천SK하이닉스/외국계ASML사물류관리/물류지원/정규직/주4일/교대근무,https://www.jobkorea.co.kr/Recruit/GI_Read/45495853?rPageCode=SL&logpath=21&sn=6
엔프라니㈜,화장품기업 구매팀 정규직 채용(신입 또는 경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45495870?rPageCode=SL&logpath=21&sn=6
㈜유래코,"생산관리 및 외주관리 - 신입, 경력직 채용 [안산공장]",https://www.jobkorea.co.kr/Recruit/GI_Read/45495864?rPageCode=SL&logpath=21&sn=6
대원그래픽,자재부 직원모집(입출고 상하차 및 포장),https://www.jobkorea.co.kr/Recruit/GI_Read/45495856?rPageCode=SL&logpath=21&sn=6
반석정밀공업㈜,구매관리 담당 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45495732?rPageCode=SL&logpath=21&sn=6
㈜한창인터내셔날,물류창고/ 제품 상하차/ 포장 [냅킨코리아 정규직],https://www.jobkorea.co.kr/Recruit/GI_Read/45495643?rPageCode=SL&logpath=21&sn=6
㈜더말코리아,자재관리 신입/경력자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45495640?rPageCode=SL&logpath=21&sn=6
청베니프,LX 인테리어필름 총판점 자재 입출고 담당 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45495597?rPageCode=SL&logpath=21&sn=6
㈜일미농수산,"(주)일미농수산 총무,구매,출고 관리자 경력사원 모집",https://www.jobkorea.co.kr/Recruit/GI_Read/45495583?rPageCode=SL&logpath=21&sn=6
㈜아인스시스템,2024년 물류관리 직원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45495565?rPageCode=SL&logpath=21&sn=6
크레이지11㈜,크레이지11 주식회사 축구용품 및 축구화 택배포장 및 쇼핑몰 업무 할 인재 모집합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45495537?rPageCode=SL&logpath=21&sn=6
㈜한영넉스,구매자재부서 - 수출 포장 및 자재 입고 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45495504?rPageCode=SL&logpath=21&sn=6
㈜진흥인터내셔날,일반사무직 (견적) 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45495473?rPageCode=SL&logpath=21&sn=6
한국삼공,한국삼공(주) 구매팀 공개 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45495461?rPageCode=SL&logpath=21&sn=6
㈜단단,[단단] 첨단 산업용 세라믹 정밀 가공 생산관리 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45495453?rPageCode=SL&logpath=21&sn=6
경기연합주류,"주류 도매 배송, 납품 배송사원 및 창고관리 사원 급구 / 탄력근무, 휴가 제공",https://www.jobkorea.co.kr/Recruit/GI_Read/45491881?rPageCode=SL&logpath=21&sn=6
㈜씨엠파트너,외자 구매 (전자부품 회로/기구) 신입/경력사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45495329?rPageCode=SL&logpath=21&sn=6
플라텍㈜,자재관리 담당자 채용(경력무관),https://www.jobkorea.co.kr/Recruit/GI_Read/45495292?rPageCode=SL&logpath=21&sn=6
㈜드림유통,물품 입출고 관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45495137?rPageCode=SL&logpath=21&sn=6
㈜아소르로지스,물류 사무직 경력자 모집합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45495044?rPageCode=SL&logpath=21&sn=6
㈜일강케이스판,음성공장 현장관리팀(사무업무),https://www.jobkorea.co.kr/Recruit/GI_Read/45494965?rPageCode=SL&logpath=21&sn=6
주식회사 알만에이엠,off line 매장 및 입출고 관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45491240?rPageCode=SL&logpath=21&sn=6
㈜에이피알,[SCM] 국내 물류 재고관리 인턴사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45494322?rPageCode=SL&logpath=21&sn=6
체어팩토리,물류센터 (택배포장&물류관리) 정규직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45494165?rPageCode=SL&logpath=21&sn=6
㈜바른길,"소형 자동차 부품 조립 수당 지급 연령,성별,학력 무관 신입,경력 무관",https://www.jobkorea.co.kr/Recruit/GI_Read/45494125?rPageCode=SL&logpath=21&sn=6
천지인팜,"창고관리원,입출관리,택배포장준비원",https://www.jobkorea.co.kr/Recruit/GI_Read/45494107?rPageCode=SL&logpath=21&sn=6
신세계푸드 메인주방,[신세계푸드 성수공장] 원부자재 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45493793?rPageCode=SL&logpath=21&sn=6
㈜새로고침 동탄지점,[(주)새로고침 동탄지점] 교환반품팀 팀원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45493716?rPageCode=SL&logpath=21&sn=6
㈜티디지(TDG CO. LTD),(주)티디지 온라인쇼핑몰 입고/발송/재고/CS고객 관리 신입 및 경력사원모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45493649?rPageCode=SL&logpath=21&sn=6
㈜새로고침 동탄지점,[(주)새로고침 동탄지점] 상품관리팀 팀원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45493583?rPageCode=SL&logpath=21&sn=6
㈜선익시스템,[선익시스템] 전략구매팀 신입 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45493533?rPageCode=SL&logpath=21&sn=6
㈜비스토스,[코스닥/용인]비스토스 생산부 신입/경력사원모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45493485?rPageCode=SL&logpath=21&sn=6
㈜ 태종에프디,식품회사 자재 및 물류관리 사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45493482?rPageCode=SL&logpath=21&sn=6
㈜신건,"CJ대한통운 생수 전담 강남, 강북, 노원 [자율배송.자율출근][월평균550萬元] 배송 직원 채용공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45493298?rPageCode=SL&logpath=21&sn=6
㈜신건,"CJ대한통운 생수 전담 성동, 성북, 송파 [자율배송.자율출근][월평균550萬元] 배송 직원 채용공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45493273?rPageCode=SL&logpath=21&sn=6
㈜신건,"CJ대한통운 생수 전담 안산, 안양, 용인 [자율배송.자율출근][월평균550萬元] 배송 직원 채용공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45493262?rPageCode=SL&logpath=21&sn=6
㈜엔젤로보틱스,(주)엔젤로보틱스 자재관리 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45493319?rPageCode=SL&logpath=21&sn=6
㈜신건,CJ대한통운 생수 전담 세종 부산 전 지역 [자율배송.자율출근][월평균550萬元] 배송 직원 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45492943?rPageCode=SL&logpath=21&sn=6
㈜신건,CJ대한통운 생수 전담 인천 대전 포항 [자율배송.자율출근][월평균550萬元] 배송 직원 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45492945?rPageCode=SL&logpath=21&sn=6
㈜신건,"CJ대한통운 생수 전담 구리,군포,김포 [자율배송.자율출근][월평균550萬元] 배송 직원 채용공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45492957?rPageCode=SL&logpath=21&sn=6
㈜신건,"CJ대한통운 생수 전담 전북, 대구, 경북 [자율배송.자율출근][월평균550萬元] 배송 직원 채용공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45492985?rPageCode=SL&logpath=21&sn=6
㈜신건,"CJ대한통운 생수 전담 광주, 전남, 충북 [자율배송.자율출근][월평균550萬元] 배송 직원 채용공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45493017?rPageCode=SL&logpath=21&sn=6
와이케이엔젤스㈜,[경산시 진량읍]헬스/뷰티 물류센터 지게차 야간조 모집(월380이상),https://www.jobkorea.co.kr/Recruit/GI_Read/45493248?rPageCode=SL&logpath=21&sn=6
㈜세정서울지사,[세정] 여주물류센터 물류현장직 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45493223?rPageCode=SL&logpath=21&sn=6
브이씨티이,"[주간고정] 생산파트 포장, 라벨부착, OP 등 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45493221?rPageCode=SL&logpath=21&sn=6
㈜스타럭스,[패션유통 대기업] 시계 브랜드 상품운영 담당 (사원급),https://www.jobkorea.co.kr/Recruit/GI_Read/45493213?rPageCode=SL&logpath=21&sn=6
㈜신왕,(주)신왕 SCM 업무 정규직 직원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45493132?rPageCode=SL&logpath=21&sn=6
㈜푸드케어,[푸드케어] 영유아식품 물류팀 직원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45493076?rPageCode=SL&logpath=21&sn=6
주식회사 세라젬 씨앤에스,2024년 ㈜세라젬C&S SMT AS (서비스 마스터) 각 부문 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45492307?rPageCode=SL&logpath=21&sn=6
㈜엘엑스세미콘,[LX세미콘] 방열기판 공장 Operator 계약직 채용(2교대),https://www.jobkorea.co.kr/Recruit/GI_Read/45492579?rPageCode=SL&logpath=21&sn=6
㈜라이트하우스코스메틱,"[베리홉] 2024 채용 / 브랜드사 생산관리, 구매담당자",https://www.jobkorea.co.kr/Recruit/GI_Read/45492576?rPageCode=SL&logpath=21&sn=6
몽샹디저트,몽샹디저트 - 물류팀 - 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45492497?rPageCode=SL&logpath=21&sn=6
㈜렉스필,물류 및 관리 담당직원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45492381?rPageCode=SL&logpath=21&sn=6
㈜에이티에스케이,자동차부품 구매팀 신입사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45492382?rPageCode=SL&logpath=21&sn=6
월드플로라,"(주)월드플로라 생화유통 유통팀(야간근무,주4일) 신입·경력 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45492327?rPageCode=SL&logpath=21&sn=6
㈜델리바이오(Deli-bio),[요거트월드] 구매관리 담당자 정규직 채용 (팀장급),https://www.jobkorea.co.kr/Recruit/GI_Read/45492228?rPageCode=SL&logpath=21&sn=6
케이디탱크터미널㈜,케이디탱크터미널 바이오디젤 구매영업팀(경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45492212?rPageCode=SL&logpath=21&sn=6
㈜마키노차야,[마키노차야] 식음/조리/구내 식당 영양사 신입·경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45491561?rPageCode=SL&logpath=21&sn=6
㈜태안모터스,Audi ㈜태안모터스 '아우디 공식 딜러사' 각 부문 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45490378?rPageCode=SL&logpath=21&sn=6
LT소재㈜,LT소재 안성공장 솔더(Solder) 생산관리 기능직 사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45492094?rPageCode=SL&logpath=21&sn=6
㈜에티버스,Operation 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45491954?rPageCode=SL&logpath=21&sn=6
㈜바이크마트,바이크마트 쇼핑몰 포장 및 배송 업무,https://www.jobkorea.co.kr/Recruit/GI_Read/45491912?rPageCode=SL&logpath=21&sn=6
한화로보틱스(주),품질/구매 경력직 모집 - 외자구매,https://www.jobkorea.co.kr/Recruit/GI_Read/45491857?rPageCode=SL&logpath=21&sn=6
에이에스엠엘코리아㈜,[ASML] CSCM Warehouse Safety Specialist,https://www.jobkorea.co.kr/Recruit/GI_Read/45491849?rPageCode=SL&logpath=21&sn=6
한화로보틱스(주),품질/구매 경력직 모집 - 출하검사,https://www.jobkorea.co.kr/Recruit/GI_Read/45491828?rPageCode=SL&logpath=21&sn=6
㈜가쯔,가쯔 사출공장 사출기술자 모집합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45491827?rPageCode=SL&logpath=21&sn=6
한화로보틱스(주),품질/구매 경력직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45491785?rPageCode=SL&logpath=21&sn=6
㈜장학문구사,[정규직] 물류관리 사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45491746?rPageCode=SL&logpath=21&sn=6
농경,"구매(국내,해외)관리, 자재관리 정규직 공고",https://www.jobkorea.co.kr/Recruit/GI_Read/45491690?rPageCode=SL&logpath=21&sn=6
㈜재현인텍스,수발주 생산관리 정규직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45491602?rPageCode=SL&logpath=21&sn=6
씨앤텍㈜,화장품제조업 물류팀 자재ERP 담당 사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45491534?rPageCode=SL&logpath=21&sn=6
그린아그로,"자재관리 및 인천지역 농협 영업,납품업무 담당사원을 모집합니다.",https://www.jobkorea.co.kr/Recruit/GI_Read/45491390?rPageCode=SL&logpath=21&sn=6
리틀킹(주),리틀킹 그래픽 디자이너/ 출고팀 사무직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45491297?rPageCode=SL&logpath=21&sn=6
㈜엔블로바,"핸드백,지갑 생산 자재관리 채용 신입,경력무관",https://www.jobkorea.co.kr/Recruit/GI_Read/45491282?rPageCode=SL&logpath=21&sn=6
㈜세스코,(주)세스코 SCM 영업지원,https://www.jobkorea.co.kr/Recruit/GI_Read/45491231?rPageCode=SL&logpath=21&sn=6
㈜세원목재,창고관리&납품기사 정규직 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45491158?rPageCode=SL&logpath=21&sn=6
푸드스타,유통도매업 수.발주 정규직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45491003?rPageCode=SL&logpath=21&sn=6
㈜세스코,(주)세스코 SCM 공급지원,https://www.jobkorea.co.kr/Recruit/GI_Read/45490882?rPageCode=SL&logpath=21&sn=6
㈜일광메탈포밍,(주)일광메탈포밍 자재관리 채용합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45490877?rPageCode=SL&logpath=21&sn=6
㈜상상바이오,"일반식품 PM,MD (경력, 신입)모집",https://www.jobkorea.co.kr/Recruit/GI_Read/45490687?rPageCode=SL&logpath=21&sn=6
㈜키토라푸드,택배/물류팀 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45490682?rPageCode=SL&logpath=21&sn=6
㈜크레템,(주)크레템 자재관리팀 인원모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45490608?rPageCode=SL&logpath=21&sn=6
㈜언일전자,[글램팜] 생산부 재고관리 및 자재정리 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45490599?rPageCode=SL&logpath=21&sn=6
㈜키토라푸드,택배/물류팀 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45490682?rPageCode=SL&logpath=21&sn=6
㈜크레템,(주)크레템 자재관리팀 인원모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45490608?rPageCode=SL&logpath=21&sn=6
㈜언일전자,[글램팜] 생산부 재고관리 및 자재정리 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45490599?rPageCode=SL&logpath=21&sn=6
㈜희망푸드,"야간 구매,자재관리 및 전산업무",https://www.jobkorea.co.kr/Recruit/GI_Read/45490569?rPageCode=SL&logpath=21&sn=6
㈜영진이엘,"(주)영진이엘[사업지원본부] 구매팀 과,차장급 경력사원 모집",https://www.jobkorea.co.kr/Recruit/GI_Read/45490346?rPageCode=SL&logpath=21&sn=6
㈜네이처팩토리,"온라인쇼핑몰상품포장,재고관리 및 물류창고 관리",https://www.jobkorea.co.kr/Recruit/GI_Read/45490344?rPageCode=SL&logpath=21&sn=6
㈜오진양행,자재관리 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45490303?rPageCode=SL&logpath=21&sn=6
㈜정육각,[정육각] 김포공장 자재물류 관리팀 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45490280?rPageCode=SL&logpath=21&sn=6
㈜브릴스,[주식회사 브릴스(BRILS)] 구매부 인재모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45490234?rPageCode=SL&logpath=21&sn=6
지엘테크,LED제조기업 구매.자재.물류 관리직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45490188?rPageCode=SL&logpath=21&sn=6
㈜제이피파츠,수입차부품 (주)제이피파츠 주문(발주) 및 입고 관리 담당자 모집(사무보조),https://www.jobkorea.co.kr/Recruit/GI_Read/45490143?rPageCode=SL&logpath=21&sn=6
에스제이(SJ),파트타임 아르바이트(내근직)모집합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45490094?rPageCode=SL&logpath=21&sn=6
㈜청 광,자재관리 직원을 채용합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45490050?rPageCode=SL&logpath=21&sn=6
The-K예다함상조㈜,의전진행팀 상황센터 (의전접수) 직원모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45488109?rPageCode=SL&logpath=21&sn=6
㈜비즈마켓,"[비즈마켓] B2B몰 MD, MRO 구매, 몰운영 신입&경력",https://www.jobkorea.co.kr/Recruit/GI_Read/45489941?rPageCode=SL&logpath=21&sn=6
주식회사 태신종합물류,[300만/주5.5일] 자재납품 배송직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45489886?rPageCode=SL&logpath=21&sn=6
스탠다드컴퍼니,[브렌슨] 온라인쇼핑몰 택배포장 및 물류사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45489721?rPageCode=SL&logpath=21&sn=6
㈜새로고침,[새로고침 범계지점] 패션의류 3PL 물류팀 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45489691?rPageCode=SL&logpath=21&sn=6
커민스필터㈜,[커민스필터] Logistics Administrator (1.5-year contract/재택가능),https://www.jobkorea.co.kr/Recruit/GI_Read/45489536?rPageCode=SL&logpath=21&sn=6
농업회사법인 고려홍삼원㈜,고려홍삼원 온라인 관리 및 자재관리 택배출고 업무0명 모십니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45489486?rPageCode=SL&logpath=21&sn=6
㈜케이앤인터내셔널,"수출화장품(OEM, ODM) SCM 경력자 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45489462?rPageCode=SL&logpath=21&sn=6
철저한물류㈜,[3PL] 2024 상반기 물류센터 사무직원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45489389?rPageCode=SL&logpath=21&sn=6
㈜한국오도텍,원.부자재 구매관리 팀원 모집 (파주문산 선유산업단지),https://www.jobkorea.co.kr/Recruit/GI_Read/45489360?rPageCode=SL&logpath=21&sn=6
케어캠프㈜,[케어캠프(주)] 구매업무 계약직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45489303?rPageCode=SL&logpath=21&sn=6
성진정밀,"납품영업 사원모집 3.5톤 , 5톤 운전가능자",https://www.jobkorea.co.kr/Recruit/GI_Read/45489276?rPageCode=SL&logpath=21&sn=6
㈜앳홈,[대표가 직접 쓴 공고] 자재관리 및 입출고 담당 모십니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45489198?rPageCode=SL&logpath=21&sn=6
현대엔지니어링㈜,2025년 신입사원 공개채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45489182?rPageCode=SL&logpath=21&sn=6
제일약품㈜,[제일약품] 해외사업팀 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45477149?rPageCode=SL&logpath=21&sn=6
㈜다담리테일,"[다담식자재마트] 군산점 농산파트 월급, 축산파트 시급, 캐셔 시급 사원 모집",https://www.jobkorea.co.kr/Recruit/GI_Read/45489107?rPageCode=SL&logpath=21&sn=6
㈜다담리테일,[다담식자재마트] 송정점 축산파트 시급 정규사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45489104?rPageCode=SL&logpath=21&sn=6
㈜동림수산,물류팀 직원모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45489090?rPageCode=SL&logpath=21&sn=6
㈜동화엠피에스,구매관리 / 자재관리 팀장급 . 팀원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45488905?rPageCode=SL&logpath=21&sn=6
㈜지아이엘,캠핑 생활용품 온라인쇼핑몰 물류직원 모집공고(2024년),https://www.jobkorea.co.kr/Recruit/GI_Read/45488711?rPageCode=SL&logpath=21&sn=6
FCL,주급가능/주간/390만이상/지게차(리치)/입출고/목우촌센터,https://www.jobkorea.co.kr/Recruit/GI_Read/45488239?rPageCode=SL&logpath=21&sn=6
㈜센트로,[무역 사무직] 경력 사원채용 ( 거래선 관리/ 무역서류 작성),https://www.jobkorea.co.kr/Recruit/GI_Read/45487990?rPageCode=SL&logpath=21&sn=6
제이에프글로벌㈜,온라인MD/패턴사/의류생산관리/의류패션디자이너/브랜드 의류 품질관리-각 부문 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45487970?rPageCode=SL&logpath=21&sn=6
