회사명,직무명,링크
애드민,"[A조: 조출, C조: 야간 선택 / 자차 必] 스틱설비 오퍼레이터 정규직 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45539808?rPageCode=SL&logpath=21&sn=6
쉐프파트너㈜,[쉐프파트너(주)충주공장] 육가공 품질관리(HACCP) 직원 모집중,https://www.jobkorea.co.kr/Recruit/GI_Read/45539803?rPageCode=SL&logpath=21&sn=6
㈜서일,(주)서일 품질팀 신입/경력 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45539784?rPageCode=SL&logpath=21&sn=6
삼지전자㈜,삼지전자(주) 제조팀 이동통신장비 검사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45539783?rPageCode=SL&logpath=21&sn=6
㈜미래하이텍,품질 검사 및 품질 관리 인원 채용(미래하이텍/미래아이엔씨),https://www.jobkorea.co.kr/Recruit/GI_Read/45539767?rPageCode=SL&logpath=21&sn=6
알파도,수제 펫푸드 조리 및 생산관리 정규직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45539694?rPageCode=SL&logpath=21&sn=6
케이이티솔루션㈜,자재관리 사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45539691?rPageCode=SL&logpath=21&sn=6
㈜바이오로제트,건강기능식품 원료관리/칭량 업무 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45539687?rPageCode=SL&logpath=21&sn=6
㈜에스씨카본보은,"[정규직-보은] 단열판넬 필름 제조 사원 모집/2조2교대/월450만 이상/상여금,성과금지급.",https://www.jobkorea.co.kr/Recruit/GI_Read/45539679?rPageCode=SL&logpath=21&sn=6
선경인케이,선경인케이에서 사무보조를 모집합니다.(캐드가능자),https://www.jobkorea.co.kr/Recruit/GI_Read/45539400?rPageCode=SL&logpath=21&sn=6
PT. Pratama Abadi Industri,개발-Tooling Engineer 채용 (신입 가능),https://www.jobkorea.co.kr/Recruit/GI_Read/45539379?rPageCode=SL&logpath=21&sn=6
PT. Pratama Abadi Industri,생산-Bottom 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45539382?rPageCode=SL&logpath=21&sn=6
승진산업㈜,생산팀 부서장 모십니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45539373?rPageCode=SL&logpath=21&sn=6
㈜디에이피,(주)디에이피 안성공장 2024년 하반기 채용(기숙사 있음),https://www.jobkorea.co.kr/Recruit/GI_Read/45534798?rPageCode=SL&logpath=21&sn=6
오션스바이오,오션스바이오 연구팀 RA 연구원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45537998?rPageCode=SL&logpath=21&sn=6
㈜대흥컴퍼니,[성과금/통근운행/현풍] 자동차부품 사출 /조립 검사/ 물류피더 사원모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45460727?rPageCode=SL&logpath=21&sn=6
㈜신성이엔지,신성이엔지 부문별 인재채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45538600?rPageCode=SL&logpath=21&sn=6
